Start date:,01/14/2025,Start time:,16:38:40.280
Reading #,Reading
37203,+1.91444331E+00
37204,+1.91411105E+00
37205,+1.91437342E+00
37206,+1.91430091E+00
37207,+1.91441958E+00
37208,+1.91463578E+00
37209,+1.91446444E+00
37210,+1.91432204E+00
37211,+1.91425736E+00
37212,+1.91451190E+00
37213,+1.91436559E+00
37214,+1.91437081E+00
37215,+1.91427588E+00
37216,+1.91418225E+00
37217,+1.91414000E+00
37218,+1.91465691E+00
37219,+1.91453563E+00
37220,+1.91472941E+00
37221,+1.91458179E+00
37222,+1.91444331E+00
37223,+1.91456198E+00
37224,+1.91463187E+00
37225,+1.91424954E+00
37226,+1.91427196E+00
37227,+1.91458832E+00
37228,+1.91510652E+00
37229,+1.91427979E+00
37230,+1.91434186E+00
37231,+1.91430091E+00
37232,+1.91417442E+00
37233,+1.91456328E+00
37234,+1.91472419E+00
37235,+1.91423363E+00
37236,+1.91432987E+00
37237,+1.91444853E+00
37238,+1.91472680E+00
37239,+1.91456198E+00
37240,+1.91470568E+00
37241,+1.91394231E+00
37242,+1.91448686E+00
37243,+1.91465560E+00
37244,+1.91450799E+00
37245,+1.91439585E+00
37246,+1.91427327E+00
37247,+1.91431943E+00
37248,+1.91468064E+00
37249,+1.91470828E+00
37250,+1.91458832E+00
37251,+1.91442480E+00
37252,+1.91477557E+00
37253,+1.91424562E+00
37254,+1.91439976E+00
37255,+1.91438932E+00
37256,+1.91475445E+00
37257,+1.91436950E+00
37258,+1.91451321E+00
37259,+1.91436950E+00
37260,+1.91470046E+00
37261,+1.91437211E+00
37262,+1.91430483E+00
37263,+1.91460683E+00
37264,+1.91451190E+00
37265,+1.91442349E+00
37266,+1.91432334E+00
37267,+1.91423233E+00
37268,+1.91455937E+00
37269,+1.91479930E+00
37270,+1.91465430E+00
37271,+1.91446444E+00
37272,+1.91517772E+00
37273,+1.91469915E+00
37274,+1.91479669E+00
37275,+1.91427718E+00
37276,+1.91461075E+00
37277,+1.91484546E+00
37278,+1.91465299E+00
37279,+1.91453955E+00
37280,+1.91436820E+00
37281,+1.91424693E+00
37282,+1.91399108E+00
37283,+1.91454085E+00
37284,+1.91473071E+00
37285,+1.91451060E+00
37286,+1.91439715E+00
37287,+1.91439715E+00
37288,+1.91470046E+00
37289,+1.91479669E+00
37290,+1.91496282E+00
37291,+1.91480582E+00
37292,+1.91465691E+00
37293,+1.91449208E+00
37294,+1.91432073E+00
37295,+1.91453694E+00
37296,+1.91439454E+00
37297,+1.91432595E+00
37298,+1.91427588E+00
37299,+1.91469915E+00
37300,+1.91436690E+00
37301,+1.91425345E+00
37302,+1.91458310E+00
37303,+1.91422711E+00
37304,+1.91420598E+00
37305,+1.91437342E+00
37306,+1.91434577E+00
37307,+1.91444201E+00
37308,+1.91432204E+00
37309,+1.91425606E+00
37310,+1.91451712E+00
37311,+1.91444331E+00
37312,+1.91427849E+00
37313,+1.91452103E+00
37314,+1.91484546E+00
37315,+1.91472289E+00
37316,+1.91451060E+00
37317,+1.91446313E+00
37318,+1.91440106E+00
37319,+1.91442088E+00
37320,+1.91451321E+00
37321,+1.91467673E+00
37322,+1.91446574E+00
37323,+1.91460944E+00
37324,+1.91446574E+00
37325,+1.91432465E+00
37326,+1.91427327E+00
37327,+1.91454346E+00
37328,+1.91423102E+00
37329,+1.91463448E+00
37330,+1.91515138E+00
37331,+1.91477427E+00
37332,+1.91479539E+00
37333,+1.91461466E+00
37334,+1.91451451E+00
37335,+1.91484546E+00
37336,+1.91432073E+00
37337,+1.91515399E+00
37338,+1.91434838E+00
37339,+1.91430613E+00
37340,+1.91422972E+00
37341,+1.91453302E+00
37342,+1.91482434E+00
37343,+1.91434838E+00
37344,+1.91442480E+00
37345,+1.91491666E+00
37346,+1.91472419E+00
37347,+1.91463056E+00
37348,+1.91439063E+00
37349,+1.91474792E+00
37350,+1.91450929E+00
37351,+1.91437081E+00
37352,+1.91453302E+00
37353,+1.91493518E+00
37354,+1.91434055E+00
37355,+1.91458701E+00
37356,+1.91491927E+00
37357,+1.91470176E+00
37358,+1.91461335E+00
37359,+1.91475184E+00
37360,+1.91406359E+00
37361,+1.91441958E+00
37362,+1.91477296E+00
37363,+1.91463056E+00
37364,+1.91420859E+00
37365,+1.91450929E+00
37366,+1.91463317E+00
37367,+1.91482043E+00
37368,+1.91434577E+00
37369,+1.91439063E+00
37370,+1.91482695E+00
37371,+1.91465299E+00
37372,+1.91453694E+00
37373,+1.91439585E+00
37374,+1.91430352E+00
37375,+1.91427979E+00
37376,+1.91427457E+00
37377,+1.91425084E+00
37378,+1.91439324E+00
37379,+1.91489293E+00
37380,+1.91470828E+00
37381,+1.91460944E+00
37382,+1.91444331E+00
37383,+1.91460814E+00
37384,+1.91482695E+00
37385,+1.91465430E+00
37386,+1.91451581E+00
37387,+1.91436820E+00
37388,+1.91429439E+00
37389,+1.91447096E+00
37390,+1.91489162E+00
37391,+1.91477557E+00
37392,+1.91499047E+00
37393,+1.91474662E+00
37394,+1.91468586E+00
37395,+1.91448425E+00
37396,+1.91486789E+00
37397,+1.91427457E+00
37398,+1.91477166E+00
37399,+1.91482434E+00
37400,+1.91470307E+00
37401,+1.91440106E+00
37402,+1.91522649E+00
37403,+1.91449078E+00
37404,+1.91487181E+00
37405,+1.91477296E+00
37406,+1.91462926E+00
37407,+1.91422580E+00
37408,+1.91451321E+00
37409,+1.91439324E+00
37410,+1.91470437E+00
37411,+1.91439845E+00
37412,+1.91451973E+00
37413,+1.91451581E+00
37414,+1.91453694E+00
37415,+1.91444201E+00
37416,+1.91439715E+00
37417,+1.91411105E+00
37418,+1.91441958E+00
37419,+1.91484546E+00
37420,+1.91470046E+00
37421,+1.91487050E+00
37422,+1.91472810E+00
37423,+1.91455806E+00
37424,+1.91444592E+00
37425,+1.91439585E+00
37426,+1.91441827E+00
37427,+1.91436559E+00
37428,+1.91462796E+00
37429,+1.91451712E+00
37430,+1.91444722E+00
37431,+1.91461075E+00
37432,+1.91489423E+00
37433,+1.91442480E+00
37434,+1.91463056E+00
37435,+1.91425084E+00
37436,+1.91496152E+00
37437,+1.91448947E+00
37438,+1.91493909E+00
37439,+1.91472941E+00
37440,+1.91444201E+00
37441,+1.91496282E+00
37442,+1.91513156E+00
37443,+1.91536758E+00
37444,+1.91455937E+00
37445,+1.91477557E+00
37446,+1.91486659E+00
37447,+1.91475184E+00
37448,+1.91456067E+00
37449,+1.91451060E+00
37450,+1.91481912E+00
37451,+1.91465299E+00
37452,+1.91449078E+00
37453,+1.91439585E+00
37454,+1.91468325E+00
37455,+1.91453824E+00
37456,+1.91441436E+00
37457,+1.91458832E+00
37458,+1.91499308E+00
37459,+1.91510783E+00
37460,+1.91455937E+00
37461,+1.91489293E+00
37462,+1.91506167E+00
37463,+1.91423363E+00
37464,+1.91430222E+00
37465,+1.91427327E+00
37466,+1.91437211E+00
37467,+1.91475445E+00
37468,+1.91479800E+00
37469,+1.91465299E+00
37470,+1.91453694E+00
37471,+1.91439585E+00
37472,+1.91453824E+00
37473,+1.91439845E+00
37474,+1.91441306E+00
37475,+1.91477557E+00
37476,+1.91444070E+00
37477,+1.91436820E+00
37478,+1.91467673E+00
37479,+1.91467933E+00
37480,+1.91446052E+00
37481,+1.91475314E+00
37482,+1.91449730E+00
37483,+1.91465430E+00
37484,+1.91496804E+00
37485,+1.91482304E+00
37486,+1.91467673E+00
37487,+1.91453042E+00
37488,+1.91442480E+00
37489,+1.91470568E+00
37490,+1.91425084E+00
37491,+1.91427718E+00
37492,+1.91441567E+00
37493,+1.91487050E+00
37494,+1.91444331E+00
37495,+1.91470176E+00
37496,+1.91493909E+00
37497,+1.91479278E+00
37498,+1.91463578E+00
37499,+1.91448817E+00
37500,+1.91482564E+00
37501,+1.91465169E+00
37502,+1.91448556E+00
37503,+1.91444070E+00
37504,+1.91484807E+00
37505,+1.91486528E+00
37506,+1.91465430E+00
37507,+1.91456067E+00
37508,+1.91439324E+00
37509,+1.91453694E+00
37510,+1.91458571E+00
37511,+1.91439715E+00
37512,+1.91496413E+00
37513,+1.91524762E+00
37514,+1.91436950E+00
37515,+1.91437342E+00
37516,+1.91432726E+00
37517,+1.91461335E+00
37518,+1.91494300E+00
37519,+1.91477557E+00
37520,+1.91465299E+00
37521,+1.91484807E+00
37522,+1.91465821E+00
37523,+1.91456198E+00
37524,+1.91444592E+00
37525,+1.91472550E+00
37526,+1.91460944E+00
37527,+1.91446574E+00
37528,+1.91465560E+00
37529,+1.91487441E+00
37530,+1.91454216E+00
37531,+1.91437081E+00
37532,+1.91485199E+00
37533,+1.91489293E+00
37534,+1.91469915E+00
37535,+1.91460422E+00
37536,+1.91525283E+00
37537,+1.91461335E+00
37538,+1.91449208E+00
37539,+1.91461335E+00
37540,+1.91448817E+00
37541,+1.91456719E+00
37542,+1.91458179E+00
37543,+1.91444201E+00
37544,+1.91436950E+00
37545,+1.91448817E+00
37546,+1.91439063E+00
37547,+1.91479669E+00
37548,+1.91468455E+00
37549,+1.91451190E+00
37550,+1.91441567E+00
37551,+1.91484286E+00
37552,+1.91449078E+00
37553,+1.91472419E+00
37554,+1.91496413E+00
37555,+1.91446444E+00
37556,+1.91456589E+00
37557,+1.91503533E+00
37558,+1.91489423E+00
37559,+1.91472941E+00
37560,+1.91458571E+00
37561,+1.91491536E+00
37562,+1.91446444E+00
37563,+1.91508018E+00
37564,+1.91489554E+00
37565,+1.91472028E+00
37566,+1.91456067E+00
37567,+1.91496543E+00
37568,+1.91484416E+00
37569,+1.91477557E+00
37570,+1.91448686E+00
37571,+1.91489423E+00
37572,+1.91513417E+00
37573,+1.91467542E+00
37574,+1.91504054E+00
37575,+1.91486920E+00
37576,+1.91477557E+00
37577,+1.91465691E+00
37578,+1.91475705E+00
37579,+1.91446965E+00
37580,+1.91472810E+00
37581,+1.91427979E+00
37582,+1.91434838E+00
37583,+1.91439324E+00
37584,+1.91489293E+00
37585,+1.91489684E+00
37586,+1.91470046E+00
37587,+1.91458440E+00
37588,+1.91468325E+00
37589,+1.91487050E+00
37590,+1.91470046E+00
37591,+1.91491797E+00
37592,+1.91482695E+00
37593,+1.91472550E+00
37594,+1.91461075E+00
37595,+1.91448425E+00
37596,+1.91441697E+00
37597,+1.91472028E+00
37598,+1.91463970E+00
37599,+1.91444331E+00
37600,+1.91465821E+00
37601,+1.91444592E+00
37602,+1.91465691E+00
37603,+1.91448556E+00
37604,+1.91517903E+00
37605,+1.91496282E+00
37606,+1.91474401E+00
37607,+1.91396605E+00
37608,+1.91427718E+00
37609,+1.91429831E+00
37610,+1.91443940E+00
37611,+1.91489162E+00
37612,+1.91477948E+00
37613,+1.91465951E+00
37614,+1.91446574E+00
37615,+1.91440106E+00
37616,+1.91487050E+00
37617,+1.91489554E+00
37618,+1.91477427E+00
37619,+1.91465691E+00
37620,+1.91451190E+00
37621,+1.91465169E+00
37622,+1.91505775E+00
37623,+1.91491275E+00
37624,+1.91472289E+00
37625,+1.91463317E+00
37626,+1.91491797E+00
37627,+1.91482304E+00
37628,+1.91460814E+00
37629,+1.91451581E+00
37630,+1.91501029E+00
37631,+1.91444462E+00
37632,+1.91467803E+00
37633,+1.91501290E+00
37634,+1.91484677E+00
37635,+1.91418225E+00
37636,+1.91432595E+00
37637,+1.91484546E+00
37638,+1.91448425E+00
37639,+1.91468194E+00
37640,+1.91458701E+00
37641,+1.91451451E+00
37642,+1.91491666E+00
37643,+1.91494300E+00
37644,+1.91475184E+00
37645,+1.91462665E+00
37646,+1.91448817E+00
37647,+1.91479800E+00
37648,+1.91468194E+00
37649,+1.91449599E+00
37650,+1.91479930E+00
37651,+1.91503272E+00
37652,+1.91454216E+00
37653,+1.91467281E+00
37654,+1.91485329E+00
37655,+1.91484416E+00
37656,+1.91460944E+00
37657,+1.91446574E+00
37658,+1.91470307E+00
37659,+1.91465299E+00
37660,+1.91477557E+00
37661,+1.91465299E+00
37662,+1.91498134E+00
37663,+1.91474923E+00
37664,+1.91463317E+00
37665,+1.91449208E+00
37666,+1.91465951E+00
37667,+1.91477687E+00
37668,+1.91465691E+00
37669,+1.91499047E+00
37670,+1.91452234E+00
37671,+1.91463317E+00
37672,+1.91451842E+00
37673,+1.91453433E+00
37674,+1.91494170E+00
37675,+1.91498395E+00
37676,+1.91482434E+00
37677,+1.91417573E+00
37678,+1.91441827E+00
37679,+1.91441697E+00
37680,+1.91460683E+00
37681,+1.91505906E+00
37682,+1.91489293E+00
37683,+1.91474792E+00
37684,+1.91458310E+00
37685,+1.91451321E+00
37686,+1.91488771E+00
37687,+1.91534646E+00
37688,+1.91494039E+00
37689,+1.91496413E+00
37690,+1.91489032E+00
37691,+1.91475445E+00
37692,+1.91461466E+00
37693,+1.91463187E+00
37694,+1.91479800E+00
37695,+1.91503663E+00
37696,+1.91487050E+00
37697,+1.91475053E+00
37698,+1.91543878E+00
37699,+1.91444722E+00
37700,+1.91453824E+00
37701,+1.91481651E+00
37702,+1.91442088E+00
37703,+1.91460553E+00
37704,+1.91458571E+00
37705,+1.91489032E+00
37706,+1.91480322E+00
37707,+1.91461075E+00
37708,+1.91467673E+00
37709,+1.91513026E+00
37710,+1.91494561E+00
37711,+1.91477557E+00
37712,+1.91460553E+00
37713,+1.91458701E+00
37714,+1.91473332E+00
37715,+1.91492058E+00
37716,+1.91480061E+00
37717,+1.91465821E+00
37718,+1.91446313E+00
37719,+1.91477166E+00
37720,+1.91505515E+00
37721,+1.91492058E+00
37722,+1.91475445E+00
37723,+1.91448686E+00
37724,+1.91445791E+00
37725,+1.91465951E+00
37726,+1.91450799E+00
37727,+1.91474792E+00
37728,+1.91488771E+00
37729,+1.91479669E+00
37730,+1.91465430E+00
37731,+1.91453824E+00
37732,+1.91448686E+00
37733,+1.91477166E+00
37734,+1.91510261E+00
37735,+1.91489423E+00
37736,+1.91480322E+00
37737,+1.91458832E+00
37738,+1.91467803E+00
37739,+1.91469915E+00
37740,+1.91463056E+00
37741,+1.91484286E+00
37742,+1.91470437E+00
37743,+1.91458571E+00
37744,+1.91458832E+00
37745,+1.91501159E+00
37746,+1.91503924E+00
37747,+1.91484546E+00
37748,+1.91470046E+00
37749,+1.91451190E+00
37750,+1.91465821E+00
37751,+1.91467673E+00
37752,+1.91456328E+00
37753,+1.91475575E+00
37754,+1.91508801E+00
37755,+1.91491797E+00
37756,+1.91479539E+00
37757,+1.91465299E+00
37758,+1.91458310E+00
37759,+1.91484416E+00
37760,+1.91468325E+00
37761,+1.91465691E+00
37762,+1.91475184E+00
37763,+1.91456067E+00
37764,+1.91479278E+00
37765,+1.91515269E+00
37766,+1.91489162E+00
37767,+1.91477296E+00
37768,+1.91463448E+00
37769,+1.91477557E+00
37770,+1.91467933E+00
37771,+1.91484677E+00
37772,+1.91479539E+00
37773,+1.91465430E+00
37774,+1.91458049E+00
37775,+1.91472680E+00
37776,+1.91456458E+00
37777,+1.91467803E+00
37778,+1.91489684E+00
37779,+1.91499047E+00
37780,+1.91486789E+00
37781,+1.91467673E+00
37782,+1.91467673E+00
37783,+1.91460292E+00
37784,+1.91472680E+00
37785,+1.91515790E+00
37786,+1.91532142E+00
37787,+1.91551781E+00
37788,+1.91479930E+00
37789,+1.91470568E+00
37790,+1.91465169E+00
37791,+1.91503924E+00
37792,+1.91458832E+00
37793,+1.91503533E+00
37794,+1.91484416E+00
37795,+1.91460944E+00
37796,+1.91492188E+00
37797,+1.91479539E+00
37798,+1.91484416E+00
37799,+1.91480061E+00
37800,+1.91474923E+00
37801,+1.91487181E+00
37802,+1.91470568E+00
37803,+1.91465038E+00
37804,+1.91463187E+00
37805,+1.91503793E+00
37806,+1.91524762E+00
37807,+1.91465691E+00
37808,+1.91453563E+00
37809,+1.91470046E+00
37810,+1.91513547E+00
37811,+1.91501551E+00
37812,+1.91484416E+00
37813,+1.91472810E+00
37814,+1.91466082E+00
37815,+1.91482564E+00
37816,+1.91446574E+00
37817,+1.91448947E+00
37818,+1.91444331E+00
37819,+1.91515660E+00
37820,+1.91463187E+00
37821,+1.91486007E+00
37822,+1.91508670E+00
37823,+1.91493909E+00
37824,+1.91482173E+00
37825,+1.91470046E+00
37826,+1.91456328E+00
37827,+1.91491275E+00
37828,+1.91511044E+00
37829,+1.91493779E+00
37830,+1.91513287E+00
37831,+1.91494170E+00
37832,+1.91484546E+00
37833,+1.91472810E+00
37834,+1.91458571E+00
37835,+1.91465691E+00
37836,+1.91469915E+00
37837,+1.91463317E+00
37838,+1.91473071E+00
37839,+1.91520276E+00
37840,+1.91439585E+00
37841,+1.91441958E+00
37842,+1.91481782E+00
37843,+1.91462665E+00
37844,+1.91460553E+00
37845,+1.91508018E+00
37846,+1.91506167E+00
37847,+1.91489162E+00
37848,+1.91475184E+00
37849,+1.91461075E+00
37850,+1.91527265E+00
37851,+1.91479930E+00
37852,+1.91489684E+00
37853,+1.91512895E+00
37854,+1.91498656E+00
37855,+1.91488902E+00
37856,+1.91475445E+00
37857,+1.91463187E+00
37858,+1.91495891E+00
37859,+1.91516051E+00
37860,+1.91501420E+00
37861,+1.91486267E+00
37862,+1.91470176E+00
37863,+1.91537150E+00
37864,+1.91515269E+00
37865,+1.91448817E+00
37866,+1.91449208E+00
37867,+1.91468325E+00
37868,+1.91502750E+00
37869,+1.91503141E+00
37870,+1.91486659E+00
37871,+1.91489032E+00
37872,+1.91505906E+00
37873,+1.91493779E+00
37874,+1.91477427E+00
37875,+1.91463056E+00
37876,+1.91493909E+00
37877,+1.91517250E+00
37878,+1.91496674E+00
37879,+1.91482695E+00
37880,+1.91473332E+00
37881,+1.91499177E+00
37882,+1.91487181E+00
37883,+1.91473202E+00
37884,+1.91460683E+00
37885,+1.91468064E+00
37886,+1.91460814E+00
37887,+1.91454346E+00
37888,+1.91484677E+00
37889,+1.91472289E+00
37890,+1.91458179E+00
37891,+1.91510261E+00
37892,+1.91515790E+00
37893,+1.91489293E+00
37894,+1.91479930E+00
37895,+1.91465560E+00
37896,+1.91484677E+00
37897,+1.91513417E+00
37898,+1.91508410E+00
37899,+1.91488902E+00
37900,+1.91477296E+00
37901,+1.91461205E+00
37902,+1.91481651E+00
37903,+1.91517642E+00
37904,+1.91503793E+00
37905,+1.91484677E+00
37906,+1.91496282E+00
37907,+1.91486920E+00
37908,+1.91470437E+00
37909,+1.91458440E+00
37910,+1.91503533E+00
37911,+1.91520406E+00
37912,+1.91441436E+00
37913,+1.91442088E+00
37914,+1.91484546E+00
37915,+1.91461075E+00
37916,+1.91482043E+00
37917,+1.91508670E+00
37918,+1.91504054E+00
37919,+1.91503663E+00
37920,+1.91489945E+00
37921,+1.91474792E+00
37922,+1.91464778E+00
37923,+1.91505645E+00
37924,+1.91510392E+00
37925,+1.91457919E+00
37926,+1.91494300E+00
37927,+1.91510652E+00
37928,+1.91496543E+00
37929,+1.91493909E+00
37930,+1.91517772E+00
37931,+1.91496543E+00
37932,+1.91453302E+00
37933,+1.91458049E+00
37934,+1.91455937E+00
37935,+1.91496413E+00
37936,+1.91510522E+00
37937,+1.91498786E+00
37938,+1.91479669E+00
37939,+1.91468064E+00
37940,+1.91491405E+00
37941,+1.91518033E+00
37942,+1.91500898E+00
37943,+1.91491666E+00
37944,+1.91551129E+00
37945,+1.91496413E+00
37946,+1.91517772E+00
37947,+1.91462926E+00
37948,+1.91484155E+00
37949,+1.91520406E+00
37950,+1.91503533E+00
37951,+1.91520537E+00
37952,+1.91508410E+00
37953,+1.91493518E+00
37954,+1.91477687E+00
37955,+1.91467673E+00
37956,+1.91484938E+00
37957,+1.91477296E+00
37958,+1.91467933E+00
37959,+1.91457919E+00
37960,+1.91479930E+00
37961,+1.91520015E+00
37962,+1.91498395E+00
37963,+1.91487181E+00
37964,+1.91477557E+00
37965,+1.91472941E+00
37966,+1.91515790E+00
37967,+1.91515269E+00
37968,+1.91501029E+00
37969,+1.91491536E+00
37970,+1.91510392E+00
37971,+1.91496935E+00
37972,+1.91482434E+00
37973,+1.91465691E+00
37974,+1.91494431E+00
37975,+1.91482173E+00
37976,+1.91470698E+00
37977,+1.91496413E+00
37978,+1.91449469E+00
37979,+1.91453694E+00
37980,+1.91468194E+00
37981,+1.91472289E+00
37982,+1.91487050E+00
37983,+1.91472419E+00
37984,+1.91477557E+00
37985,+1.91503141E+00
37986,+1.91517381E+00
37987,+1.91503141E+00
37988,+1.91487441E+00
37989,+1.91465430E+00
37990,+1.91474662E+00
37991,+1.91503663E+00
37992,+1.91521997E+00
37993,+1.91538871E+00
37994,+1.91520015E+00
37995,+1.91503402E+00
37996,+1.91494039E+00
37997,+1.91472550E+00
37998,+1.91467933E+00
37999,+1.91482304E+00
38000,+1.91480191E+00
38001,+1.91470307E+00
38002,+1.91486920E+00
38003,+1.91470698E+00
38004,+1.91458440E+00
38005,+1.91470307E+00
38006,+1.91482434E+00
38007,+1.91546382E+00
38008,+1.91555745E+00
38009,+1.91470046E+00
38010,+1.91491927E+00
38011,+1.91503533E+00
38012,+1.91511044E+00
38013,+1.91501942E+00
38014,+1.91484807E+00
38015,+1.91467542E+00
38016,+1.91474923E+00
38017,+1.91515008E+00
38018,+1.91499047E+00
38019,+1.91486789E+00
38020,+1.91475053E+00
38021,+1.91541114E+00
38022,+1.91522910E+00
38023,+1.91510783E+00
38024,+1.91456198E+00
38025,+1.91465821E+00
38026,+1.91484677E+00
38027,+1.91472941E+00
38028,+1.91464908E+00
38029,+1.91473071E+00
38030,+1.91512895E+00
38031,+1.91548103E+00
38032,+1.91508018E+00
38033,+1.91515921E+00
38034,+1.91501159E+00
38035,+1.91489293E+00
38036,+1.91467281E+00
38037,+1.91470568E+00
38038,+1.91503924E+00
38039,+1.91518164E+00
38040,+1.91462926E+00
38041,+1.91491927E+00
38042,+1.91520276E+00
38043,+1.91506558E+00
38044,+1.91489554E+00
38045,+1.91477687E+00
38046,+1.91503533E+00
38047,+1.91474271E+00
38048,+1.91493909E+00
38049,+1.91479800E+00
38050,+1.91484677E+00
38051,+1.91529247E+00
38052,+1.91449208E+00
38053,+1.91455806E+00
38054,+1.91506428E+00
38055,+1.91513417E+00
38056,+1.91491927E+00
38057,+1.91482304E+00
38058,+1.91473071E+00
38059,+1.91482173E+00
38060,+1.91467933E+00
38061,+1.91520146E+00
38062,+1.91467803E+00
38063,+1.91477427E+00
38064,+1.91504185E+00
38065,+1.91518294E+00
38066,+1.91505775E+00
38067,+1.91488902E+00
38068,+1.91470568E+00
38069,+1.91477296E+00
38070,+1.91477687E+00
38071,+1.91525023E+00
38072,+1.91555745E+00
38073,+1.91532012E+00
38074,+1.91510392E+00
38075,+1.91503663E+00
38076,+1.91518033E+00
38077,+1.91444462E+00
38078,+1.91444070E+00
38079,+1.91458962E+00
38080,+1.91505775E+00
38081,+1.91510392E+00
38082,+1.91496935E+00
38083,+1.91484286E+00
38084,+1.91470307E+00
38085,+1.91503533E+00
38086,+1.91525414E+00
38087,+1.91477296E+00
38088,+1.91487181E+00
38089,+1.91479539E+00
38090,+1.91475184E+00
38091,+1.91481651E+00
38092,+1.91486789E+00
38093,+1.91522127E+00
38094,+1.91482434E+00
38095,+1.91534516E+00
38096,+1.91546252E+00
38097,+1.91572488E+00
38098,+1.91496282E+00
38099,+1.91519885E+00
38100,+1.91520015E+00
38101,+1.91471089E+00
38102,+1.91472550E+00
38103,+1.91491536E+00
38104,+1.91503793E+00
38105,+1.91527004E+00
38106,+1.91484546E+00
38107,+1.91439063E+00
38108,+1.91518424E+00
38109,+1.91511044E+00
38110,+1.91497326E+00
38111,+1.91480322E+00
38112,+1.91475314E+00
38113,+1.91525023E+00
38114,+1.91522910E+00
38115,+1.91505775E+00
38116,+1.91489032E+00
38117,+1.91477427E+00
38118,+1.91491666E+00
38119,+1.91484546E+00
38120,+1.91489554E+00
38121,+1.91499047E+00
38122,+1.91522388E+00
38123,+1.91472680E+00
38124,+1.91512895E+00
38125,+1.91524892E+00
38126,+1.91508931E+00
38127,+1.91494170E+00
38128,+1.91479800E+00
38129,+1.91477687E+00
38130,+1.91508410E+00
38131,+1.91484546E+00
38132,+1.91474792E+00
38133,+1.91544139E+00
38134,+1.91491797E+00
38135,+1.91474662E+00
38136,+1.91487441E+00
38137,+1.91531751E+00
38138,+1.91513026E+00
38139,+1.91501551E+00
38140,+1.91520798E+00
38141,+1.91518164E+00
38142,+1.91500768E+00
38143,+1.91489684E+00
38144,+1.91477035E+00
38145,+1.91491405E+00
38146,+1.91489423E+00
38147,+1.91472810E+00
38148,+1.91489684E+00
38149,+1.91485068E+00
38150,+1.91499438E+00
38151,+1.91487833E+00
38152,+1.91474792E+00
38153,+1.91479930E+00
38154,+1.91520015E+00
38155,+1.91553371E+00
38156,+1.91527135E+00
38157,+1.91524501E+00
38158,+1.91508410E+00
38159,+1.91491144E+00
38160,+1.91481651E+00
38161,+1.91473463E+00
38162,+1.91501681E+00
38163,+1.91491666E+00
38164,+1.91505645E+00
38165,+1.91489554E+00
38166,+1.91417182E+00
38167,+1.91375637E+00
38168,+1.91344784E+00
38169,+1.91326059E+00
38170,+1.91318156E+00
38171,+1.91307072E+00
38172,+1.91307072E+00
38173,+1.91294684E+00
38174,+1.91292050E+00
38175,+1.91289546E+00
38176,+1.91284669E+00
38177,+1.91282818E+00
38178,+1.91284669E+00
38179,+1.91280575E+00
38180,+1.91277419E+00
38181,+1.91277811E+00
38182,+1.91272934E+00
38183,+1.91273064E+00
38184,+1.91272803E+00
38185,+1.91268578E+00
38186,+1.91268970E+00
38187,+1.91268970E+00
38188,+1.91266466E+00
38189,+1.91265683E+00
38190,+1.91258433E+00
38191,+1.91263832E+00
38192,+1.91261589E+00
38193,+1.91261589E+00
38194,+1.91263310E+00
38195,+1.91259216E+00
38196,+1.91256321E+00
38197,+1.91258824E+00
38198,+1.91251835E+00
38199,+1.91253817E+00
38200,+1.91252357E+00
38201,+1.91249723E+00
38202,+1.91254469E+00
38203,+1.91247088E+00
38204,+1.91247610E+00
38205,+1.91245237E+00
38206,+1.91244976E+00
38207,+1.91242472E+00
38208,+1.91242864E+00
38209,+1.91242733E+00
38210,+1.91239708E+00
38211,+1.91239838E+00
38212,+1.91239838E+00
38213,+1.91240099E+00
38214,+1.91239838E+00
38215,+1.91235613E+00
38216,+1.91237726E+00
38217,+1.91238247E+00
38218,+1.91232849E+00
38219,+1.91233240E+00
38220,+1.91235744E+00
38221,+1.91230475E+00
38222,+1.91230475E+00
38223,+1.91228233E+00
38224,+1.91222964E+00
38225,+1.91223747E+00
38226,+1.91227711E+00
38227,+1.91225859E+00
38228,+1.91225859E+00
38229,+1.91226120E+00
38230,+1.91225729E+00
38231,+1.91227711E+00
38232,+1.91222834E+00
38233,+1.91225859E+00
38234,+1.91220852E+00
38235,+1.91221374E+00
38236,+1.91218218E+00
38237,+1.91223747E+00
38238,+1.91218348E+00
38239,+1.91216105E+00
38240,+1.91216105E+00
38241,+1.91216497E+00
38242,+1.91219000E+00
38243,+1.91216627E+00
38244,+1.91210967E+00
38245,+1.91213210E+00
38246,+1.91213993E+00
38247,+1.91208725E+00
38248,+1.91211228E+00
38249,+1.91209377E+00
38250,+1.91209116E+00
38251,+1.91212272E+00
38252,+1.91211228E+00
38253,+1.91209246E+00
38254,+1.91206482E+00
38255,+1.91987942E+00
38256,+1.92512696E+00
38257,+1.92633212E+00
38258,+1.92555807E+00
38259,+1.92413410E+00
38260,+1.92267858E+00
38261,+1.92094870E+00
38262,+1.91952603E+00
38263,+1.91859524E+00
38264,+1.91780945E+00
38265,+1.91721613E+00
38266,+1.91662672E+00
38267,+1.91655814E+00
38268,+1.91614816E+00
38269,+1.91636566E+00
38270,+1.91553110E+00
38271,+1.91555745E+00
38272,+1.91567872E+00
38273,+1.91531881E+00
38274,+1.91539001E+00
38275,+1.91556266E+00
38276,+1.91524762E+00
